sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,172.0,-460300,,,,,,,,,,,,,,,9,9
11,0.0,-460300,,,,,,,,,,,,,,,9,7
4,6.0,-460300,,,,,,,,,,,,,,,9,7
5,12.0,-1233050,,,,,,,,,,,,,,,9,7
6,19.0,-1233050,,,,,,,,,,,,,,,9,7
6,31.000000000000004,-1233050,,,,,,,,,,,,,,,9,7
6,40.0,-1233050,,,,,,,,,,,,,,,9,7
1,49.0,-1233050,,,,,,,,,,,,,,,9,7
1,83.0,-1233050,,,,,,,,,,,,,,,9,7
6,163.0,-1233050,,,,,,,,,,,,,,,9,7
1,166.0,-1233050,,,,,,,,,,,,,,,9,7
5,214.0,150,,,,,,,,,,,,,,,9,7
6,220.0,150,,,,,,,,,,,,,,,9,7
7,228.0,150,,,,,,,,,,,,,,,9,7
13,246.00000000000003,150,,,,,,,,,,,,,,,9,7
9,247.00000000000003,150,,,,,,,,,,,,,,,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0,247.00000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
