sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,599.0,-463450,,,,,,,,,,,,,,,9,9
11,0.0,-463450,,,,,,,,,,,,,,,9,9
4,13.0,-463450,,,,,,,,,,,,,,,9,9
5,18.0,-1243050,,,,,,,,,,,,,,,9,9
6,25.0,-1243050,,,,,,,,,,,,,,,9,9
6,49.0,-1243050,,,,,,,,,,,,,,,9,9
1,156.0,-1243050,,,,,,,,,,,,,,,9,9
1,171.0,-1243050,,,,,,,,,,,,,,,9,9
5,304.0,250,,,,,,,,,,,,,,,9,9
6,304.0,250,,,,,,,,,,,,,,,9,9
6,314.0,250,,,,,,,,,,,,,,,9,9
5,353.0,200,,,,,,,,,,,,,,,9,9
6,357.0,200,,,,,,,,,,,,,,,9,9
8,358.0,200,,,,,,,,,,,,,,,9,9
5,359.0,-450950,,,,,,,,,,,,,,,9,9
6,364.0,-450950,,,,,,,,,,,,,,,9,9
7,370.0,-450950,,,,,,,,,,,,,,,9,9
13,378.0,-450950,,,,,,,,,,,,,,,9,9
9,378.0,-450950,,,,,,,,,,,,,,,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,378.0,-450950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
