sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,258.0,-751750,,,,,,,,,,,,,,,6,6
11,0.0,-751750,,,,,,,,,,,,,,,6,6
5,12.0,-1531000,,,,,,,,,,,,,,,6,6
4,17.0,-1531000,,,,,,,,,,,,,,,6,6
6,21.0,-1531000,,,,,,,,,,,,,,,6,6
6,41.0,-1531000,,,,,,,,,,,,,,,6,6
5,131.0,950,,,,,,,,,,,,,,,6,6
6,132.0,950,,,,,,,,,,,,,,,6,6
6,145.0,950,,,,,,,,,,,,,,,6,6
5,145.0,-250,,,,,,,,,,,,,,,6,6
6,146.0,-250,,,,,,,,,,,,,,,6,6
1,149.0,-250,,,,,,,,,,,,,,,6,6
5,235.00000000000003,-50,,,,,,,,,,,,,,,6,6
6,235.00000000000003,-50,,,,,,,,,,,,,,,6,6
5,241.00000000000003,-450,,,,,,,,,,,,,,,6,6
6,246.00000000000003,-450,,,,,,,,,,,,,,,6,6
5,246.00000000000003,-755800,,,,,,,,,,,,,,,6,6
6,247.00000000000003,-755800,,,,,,,,,,,,,,,6,6
8,256.0,-755800,,,,,,,,,,,,,,,6,6
5,256.0,-748850,,,,,,,,,,,,,,,6,6
6,261.0,-748850,,,,,,,,,,,,,,,6,6
7,274.0,-748850,,,,,,,,,,,,,,,6,6
13,282.0,-748850,,,,,,,,,,,,,,,6,6
9,283.0,-748850,,,,,,,,,,,,,,,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0,283.0,-748850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
