sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,211.0,-434450,,,,,,,,,,,,,,,9,9
11,0.0,-434450,,,,,,,,,,,,,,,9,9
4,7.0,-434450,,,,,,,,,,,,,,,9,9
5,12.0,-1240050,,,,,,,,,,,,,,,9,9
6,20.0,-1240050,,,,,,,,,,,,,,,9,9
6,41.0,-1240050,,,,,,,,,,,,,,,9,9
1,51.0,-1240050,,,,,,,,,,,,,,,9,9
1,60.00000000000001,-1240050,,,,,,,,,,,,,,,9,9
6,94.0,-1240050,,,,,,,,,,,,,,,9,9
5,140.0,-100,,,,,,,,,,,,,,,9,9
6,144.0,-100,,,,,,,,,,,,,,,9,9
5,145.0,-303500,,,,,,,,,,,,,,,9,9
6,146.0,-303500,,,,,,,,,,,,,,,9,9
8,147.0,-303500,,,,,,,,,,,,,,,9,9
5,147.0,-370200,,,,,,,,,,,,,,,9,9
6,153.0,-370200,,,,,,,,,,,,,,,9,9
7,160.0,-370200,,,,,,,,,,,,,,,9,9
13,169.0,-370200,,,,,,,,,,,,,,,9,9
9,169.0,-370200,,,,,,,,,,,,,,,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
0,169.0,-370200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
