sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,775.0,-767050,,,,,,,,,,,,,,,10,10
11,0.0,-767050,,,,,,,,,,,,,,,10,10
5,19.0,-1597100,,,,,,,,,,,,,,,10,10
4,23.0,-1597100,,,,,,,,,,,,,,,10,10
6,29.000000000000004,-1597100,,,,,,,,,,,,,,,10,10
1,50.0,-1597100,,,,,,,,,,,,,,,10,10
6,58.00000000000001,-1597100,,,,,,,,,,,,,,,10,10
5,101.0,250,,,,,,,,,,,,,,,10,10
6,103.0,250,,,,,,,,,,,,,,,10,10
6,112.0,250,,,,,,,,,,,,,,,10,10
1,113.0,250,,,,,,,,,,,,,,,10,10
5,178.0,-50,,,,,,,,,,,,,,,10,10
6,182.0,-50,,,,,,,,,,,,,,,10,10
5,184.0,-684000,,,,,,,,,,,,,,,10,10
6,186.0,-684000,,,,,,,,,,,,,,,10,10
8,187.0,-684000,,,,,,,,,,,,,,,10,10
5,187.0,-734000,,,,,,,,,,,,,,,10,10
6,193.0,-734000,,,,,,,,,,,,,,,10,10
7,206.0,-734000,,,,,,,,,,,,,,,10,10
13,231.00000000000003,-734000,,,,,,,,,,,,,,,10,10
9,232.00000000000003,-734000,,,,,,,,,,,,,,,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
0,232.00000000000003,-734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
