sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,158.0,-779350,,,,,,,,,,,,,,,10,10
11,0.0,-779350,,,,,,,,,,,,,,,10,1
4,5.0,-779350,,,,,,,,,,,,,,,10,1
5,9.0,-1567100,,,,,,,,,,,,,,,10,1
6,18.0,-1567100,,,,,,,,,,,,,,,10,1
1,25.0,-1567100,,,,,,,,,,,,,,,10,1
1,26.0,-1567100,,,,,,,,,,,,,,,10,1
6,43.0,-1567100,,,,,,,,,,,,,,,10,1
6,92.0,-1567100,,,,,,,,,,,,,,,10,1
5,93.0,250,,,,,,,,,,,,,,,10,1
1,93.0,250,,,,,,,,,,,,,,,10,1
6,94.0,250,,,,,,,,,,,,,,,10,1
1,95.0,250,,,,,,,,,,,,,,,10,1
1,136.0,250,,,,,,,,,,,,,,,10,1
5,188.0,-200,,,,,,,,,,,,,,,10,1
6,190.0,-200,,,,,,,,,,,,,,,10,1
5,196.0,-9400,,,,,,,,,,,,,,,10,1
13,200.0,-9400,,,,,,,,,,,,,,,10,1
6,200.0,-9400,,,,,,,,,,,,,,,10,1
5,201.0,-564150,,,,,,,,,,,,,,,10,1
9,201.0,-564150,,,,,,,,,,,,,,,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,201.0,-564150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
