sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,238.00000000000003,-1422150,,,,,,,,,,,,,,,1,1
11,0.0,-1422150,,,,,,,,,,,,,,,1,1
4,29.000000000000004,-1422150,,,,,,,,,,,,,,,1,1
5,33.0,-1397950,,,,,,,,,,,,,,,1,1
6,35.0,-1397950,,,,,,,,,,,,,,,1,1
5,35.0,-1291700,,,,,,,,,,,,,,,1,1
6,43.0,-1291700,,,,,,,,,,,,,,,1,1
1,50.0,-1291700,,,,,,,,,,,,,,,1,1
1,55.0,-1291700,,,,,,,,,,,,,,,1,1
1,57.0,-1291700,,,,,,,,,,,,,,,1,1
6,66.0,-1291700,,,,,,,,,,,,,,,1,1
5,141.0,300,,,,,,,,,,,,,,,1,1
6,142.0,300,,,,,,,,,,,,,,,1,1
6,155.0,300,,,,,,,,,,,,,,,1,1
1,167.0,300,,,,,,,,,,,,,,,1,1
1,168.0,300,,,,,,,,,,,,,,,1,1
1,177.0,300,,,,,,,,,,,,,,,1,1
1,180.0,300,,,,,,,,,,,,,,,1,1
13,220.0,300,,,,,,,,,,,,,,,1,1
9,220.0,300,,,,,,,,,,,,,,,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,220.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
