sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-400.0,1,4
4,10.0,-1128800.0,1,4
5,17.0,-1128800.0,1,4
1,36.0,-1128800.0,1,4
5,55.0,-1128800.0,1,4
5,144.0,-1128800.0,1,4
1,148.0,-1128800.0,1,4
5,151.0,-1128800.0,1,4
4,151.0,-300.0,1,4
5,158.0,-300.0,1,4
12,452.0,-300.0,1,4
8,453.0,-300.0,1,4
9,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
0,472.0000000000001,-300.0,1,4
