sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,975.0,250,,,,,,,,,,,,,,,1,10
11,0.0,250,,,,,,,,,,,,,,,10,1
4,11.0,250,,,,,,,,,,,,,,,10,1
5,23.0,-1170100,,,,,,,,,,,,,,,10,1
6,30.000000000000004,-1170100,,,,,,,,,,,,,,,10,1
1,31.000000000000004,-1170100,,,,,,,,,,,,,,,10,1
6,52.0,-1170100,,,,,,,,,,,,,,,10,1
1,52.0,-1170100,,,,,,,,,,,,,,,10,1
1,53.0,-1170100,,,,,,,,,,,,,,,10,1
1,89.0,-1170100,,,,,,,,,,,,,,,10,1
6,131.0,-1170100,,,,,,,,,,,,,,,10,1
5,131.0,2350,,,,,,,,,,,,,,,10,1
6,132.0,2350,,,,,,,,,,,,,,,10,1
13,244.00000000000003,2350,,,,,,,,,,,,,,,10,1
9,245.00000000000003,2350,,,,,,,,,,,,,,,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0,245.00000000000003,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
