sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,2029.0,-1707150,,,,,,,,,,,,,,,9,8
11,0.0,-1707150,,,,,,,,,,,,,,,8,7
5,6.0,-1663150,,,,,,,,,,,,,,,8,7
4,10.0,-1663150,,,,,,,,,,,,,,,8,7
6,16.0,-1663150,,,,,,,,,,,,,,,8,7
1,23.0,-1663150,,,,,,,,,,,,,,,8,7
6,49.0,-1663150,,,,,,,,,,,,,,,8,7
1,77.0,-1663150,,,,,,,,,,,,,,,8,7
1,183.0,-1663150,,,,,,,,,,,,,,,8,7
1,191.0,-1663150,,,,,,,,,,,,,,,8,7
5,192.0,250,,,,,,,,,,,,,,,8,7
6,194.0,250,,,,,,,,,,,,,,,8,7
6,206.0,250,,,,,,,,,,,,,,,8,7
5,232.00000000000003,-50,,,,,,,,,,,,,,,8,7
6,239.00000000000003,-50,,,,,,,,,,,,,,,8,7
7,243.00000000000003,-50,,,,,,,,,,,,,,,8,7
13,322.0,-50,,,,,,,,,,,,,,,8,7
9,323.0,-50,,,,,,,,,,,,,,,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0,323.0,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
