sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-761000,6,6,,,,,,,,,,,,,,
10,387.0,-761000,6,6,,,,,,,,,,,,,,
11,0.0,-761000,6,6,,,,,,,,,,,,,,
4,9.0,-761000,6,6,,,,,,,,,,,,,,
5,15.000000000000002,-1540100,6,6,,,,,,,,,,,,,,
6,24.0,-1540100,6,6,,,,,,,,,,,,,,
6,36.0,-1540100,6,6,,,,,,,,,,,,,,
6,101.0,-1540100,6,6,,,,,,,,,,,,,,
6,102.0,-1540100,6,6,,,,,,,,,,,,,,
1,110.0,-1540100,6,6,,,,,,,,,,,,,,
5,120.0,200,6,6,,,,,,,,,,,,,,
6,125.0,200,6,6,,,,,,,,,,,,,,
5,127.0,-710500,6,6,,,,,,,,,,,,,,
6,130.0,-710500,6,6,,,,,,,,,,,,,,
8,147.0,-710500,6,6,,,,,,,,,,,,,,
5,148.0,-769000,6,6,,,,,,,,,,,,,,
6,153.0,-769000,6,6,,,,,,,,,,,,,,
7,160.0,-769000,6,6,,,,,,,,,,,,,,
13,169.0,-769000,6,6,,,,,,,,,,,,,,
9,170.0,-769000,6,6,,,,,,,,,,,,,,
14,170.0,-769000,6,6,,,,,,,,,,,,,,
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,170.0,-769000,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
