sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-775400,6,6,,,,,,,,,,,,,,
10,522.0,-775400,6,6,,,,,,,,,,,,,,
11,0.0,-775400,6,6,,,,,,,,,,,,,,
4,19.0,-775400,6,6,,,,,,,,,,,,,,
5,23.0,-1554100,6,6,,,,,,,,,,,,,,
6,32.0,-1554100,6,6,,,,,,,,,,,,,,
6,47.0,-1554100,6,6,,,,,,,,,,,,,,
6,486.00000000000006,-1554100,6,6,,,,,,,,,,,,,,
5,486.00000000000006,2800,6,6,,,,,,,,,,,,,,
6,487.00000000000006,2800,6,6,,,,,,,,,,,,,,
1,515.0,2800,6,6,,,,,,,,,,,,,,
5,516.0,0,6,6,,,,,,,,,,,,,,
6,521.0,0,6,6,,,,,,,,,,,,,,
5,522.0,-731750,6,6,,,,,,,,,,,,,,
6,525.0,-731750,6,6,,,,,,,,,,,,,,
8,546.0,-731750,6,6,,,,,,,,,,,,,,
5,546.0,-766250,6,6,,,,,,,,,,,,,,
6,551.0,-766250,6,6,,,,,,,,,,,,,,
7,562.0,-766250,6,6,,,,,,,,,,,,,,
13,571.0,-766250,6,6,,,,,,,,,,,,,,
9,572.0,-766250,6,6,,,,,,,,,,,,,,
14,572.0,-766250,6,6,,,,,,,,,,,,,,
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,572.0,-766250,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
