sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-550,6,6,,,,,,,,,,,,,,
10,240.00000000000003,-550,6,6,,,,,,,,,,,,,,
11,0.0,-550,6,6,,,,,,,,,,,,,,
5,12.0,-1495250,6,6,,,,,,,,,,,,,,
4,18.0,-1495250,6,6,,,,,,,,,,,,,,
6,21.0,-1495250,6,6,,,,,,,,,,,,,,
6,41.0,-1495250,6,6,,,,,,,,,,,,,,
1,195.0,-1495250,6,6,,,,,,,,,,,,,,
5,202.0,350,6,6,,,,,,,,,,,,,,
6,203.0,350,6,6,,,,,,,,,,,,,,
6,216.0,350,6,6,,,,,,,,,,,,,,
5,217.0,100,6,6,,,,,,,,,,,,,,
6,226.0,100,6,6,,,,,,,,,,,,,,
7,227.0,100,6,6,,,,,,,,,,,,,,
13,273.0,100,6,6,,,,,,,,,,,,,,
9,273.0,100,6,6,,,,,,,,,,,,,,
14,273.0,100,6,6,,,,,,,,,,,,,,
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,273.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
