sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-758700,6,6,,,,,,,,,,,,,,
10,212.0,-758700,6,6,,,,,,,,,,,,,,
11,0.0,-758700,6,6,,,,,,,,,,,,,,
4,10.0,-758700,6,6,,,,,,,,,,,,,,
5,29.000000000000004,-1538100,6,6,,,,,,,,,,,,,,
6,38.0,-1538100,6,6,,,,,,,,,,,,,,
6,47.0,-1538100,6,6,,,,,,,,,,,,,,
5,901.0,750,6,6,,,,,,,,,,,,,,
6,902.0,750,6,6,,,,,,,,,,,,,,
1,904.0,750,6,6,,,,,,,,,,,,,,
6,911.0,750,6,6,,,,,,,,,,,,,,
5,929.0,100,6,6,,,,,,,,,,,,,,
6,938.0,100,6,6,,,,,,,,,,,,,,
7,938.0,100,6,6,,,,,,,,,,,,,,
13,972.0,100,6,6,,,,,,,,,,,,,,
9,973.0,100,6,6,,,,,,,,,,,,,,
14,973.0,100,6,6,,,,,,,,,,,,,,
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,973.0,100,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
