sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-711150,6,6,,,,,,,,,,,,,,
10,1003.0,-711150,6,6,,,,,,,,,,,,,,
11,0.0,-711150,6,6,,,,,,,,,,,,,,
4,16.0,-711150,6,6,,,,,,,,,,,,,,
5,20.0,-1489850,6,6,,,,,,,,,,,,,,
6,29.000000000000004,-1489850,6,6,,,,,,,,,,,,,,
6,44.0,-1489850,6,6,,,,,,,,,,,,,,
5,2703.0,350,6,6,,,,,,,,,,,,,,
6,2705.0,350,6,6,,,,,,,,,,,,,,
6,2715.0,350,6,6,,,,,,,,,,,,,,
1,2759.0,350,6,6,,,,,,,,,,,,,,
5,2819.0,-1500,6,6,,,,,,,,,,,,,,
6,2824.0,-1500,6,6,,,,,,,,,,,,,,
5,2825.0,-756000,6,6,,,,,,,,,,,,,,
6,2827.0,-756000,6,6,,,,,,,,,,,,,,
8,2843.0,-756000,6,6,,,,,,,,,,,,,,
5,2843.0,-736150,6,6,,,,,,,,,,,,,,
6,2849.0,-736150,6,6,,,,,,,,,,,,,,
7,2860.0,-736150,6,6,,,,,,,,,,,,,,
13,2870.0,-736150,6,6,,,,,,,,,,,,,,
9,2870.0,-736150,6,6,,,,,,,,,,,,,,
14,2870.0,-736150,6,6,,,,,,,,,,,,,,
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2870.0,-736150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
