sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-749700,6,6,,,,,,,,,,,,,,
10,253.00000000000003,-749700,6,6,,,,,,,,,,,,,,
11,0.0,-749700,6,6,,,,,,,,,,,,,,
5,1.0,-1528950,6,6,,,,,,,,,,,,,,
4,3.0,-1528950,6,6,,,,,,,,,,,,,,
6,10.0,-1528950,6,6,,,,,,,,,,,,,,
6,24.0,-1528950,6,6,,,,,,,,,,,,,,
1,117.0,-1528950,6,6,,,,,,,,,,,,,,
5,134.0,450,6,6,,,,,,,,,,,,,,
6,135.0,450,6,6,,,,,,,,,,,,,,
6,144.0,450,6,6,,,,,,,,,,,,,,
5,159.0,100,6,6,,,,,,,,,,,,,,
6,165.0,100,6,6,,,,,,,,,,,,,,
5,165.0,-671200,6,6,,,,,,,,,,,,,,
6,166.0,-671200,6,6,,,,,,,,,,,,,,
5,166.0,-673050,6,6,,,,,,,,,,,,,,
6,167.0,-673050,6,6,,,,,,,,,,,,,,
5,167.0,-672900,6,6,,,,,,,,,,,,,,
6,170.0,-672900,6,6,,,,,,,,,,,,,,
8,172.0,-672900,6,6,,,,,,,,,,,,,,
5,172.0,-758700,6,6,,,,,,,,,,,,,,
6,177.0,-758700,6,6,,,,,,,,,,,,,,
7,178.0,-758700,6,6,,,,,,,,,,,,,,
13,196.0,-758700,6,6,,,,,,,,,,,,,,
9,197.0,-758700,6,6,,,,,,,,,,,,,,
14,197.0,-758700,6,6,,,,,,,,,,,,,,
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,197.0,-758700,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
