sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-150,3,6,,,,,,,,,,,,,,
10,287.0,-150,3,6,,,,,,,,,,,,,,
11,0.0,-150,6,6,,,,,,,,,,,,,,
5,24.0,-1495100,6,6,,,,,,,,,,,,,,
4,32.0,-1495100,6,6,,,,,,,,,,,,,,
6,33.0,-1495100,6,6,,,,,,,,,,,,,,
6,57.0,-1495100,6,6,,,,,,,,,,,,,,
6,135.0,-1495100,6,6,,,,,,,,,,,,,,
5,135.0,350,6,6,,,,,,,,,,,,,,
6,136.0,350,6,6,,,,,,,,,,,,,,
1,146.0,350,6,6,,,,,,,,,,,,,,
5,159.0,150,6,6,,,,,,,,,,,,,,
6,161.0,150,6,6,,,,,,,,,,,,,,
5,165.0,-55000,6,6,,,,,,,,,,,,,,
6,170.0,-55000,6,6,,,,,,,,,,,,,,
8,185.0,-55000,6,6,,,,,,,,,,,,,,
5,185.0,-759150,6,6,,,,,,,,,,,,,,
6,190.0,-759150,6,6,,,,,,,,,,,,,,
7,197.0,-759150,6,6,,,,,,,,,,,,,,
13,206.0,-759150,6,6,,,,,,,,,,,,,,
9,207.0,-759150,6,6,,,,,,,,,,,,,,
14,207.0,-759150,6,6,,,,,,,,,,,,,,
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,207.0,-759150,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
